shot_id_number,power_of_shot,knockout_match,game_season,is_goal,area_of_shot,shot_basics,date_of_game,home/away,lat/lng,type_of_shot,type_of_combined_shot,match_id,distance_of_shot_avg,remaining_min_1
14515,2.0,0.0,2008-09,1.0,Left Side Center(LC),Mid Range,2009-03-11,HOU,0,0,shot - 3,20800962,42.0,11.0
14517,3.0,0.0,2008-09,1.0,Right Side Center(RC),Mid Range,2009-03-11,HOU,0,shot - 31,0,20800962,39.0,11.0
14518,3.0,0.0,2008-09,1.0,Right Side Center(RC),Mid Range,2009-03-11,HOU,0,0,shot - 3,20800962,39.0,10.0
14519,3.0,0.0,2008-09,0.0,Right Side(R),Goal Line,2009-03-11,HOU,0,0,shot - 3,20800962,33.0,9.0
14521,3.0,0.0,2008-09,0.0,Center(C),Goal Line,2009-03-11,HOU,0,0,shot - 3,20800962,32.0,70.64
14524,3.0,0.0,2008-09,1.0,Center(C),Goal Line,2009-03-11,HOU,0,shot - 15,0,20800962,33.0,4.0
14525,3.0,0.0,2008-09,1.0,Center(C),Goal Line,2009-03-11,HOU,0,0,shot - 3,20800962,34.0,3.0
14527,4.0,0.0,2008-09,0.0,Right Side(R),Goal Line,2009-03-11,HOU,0,0,shot - 3,20800962,34.0,6.0
14528,4.0,0.0,2008-09,0.0,Center(C),Mid Range,2009-03-11,HOU,0,shot - 24,0,20800962,39.0,4.0
14529,4.0,0.0,2008-09,1.0,Center(C),Goal Area,2009-03-11,HOU,0,shot - 4,0,20800962,20.0,4.0
14530,4.0,0.0,2008-09,1.0,Left Side Center(LC),Penalty Spot,2009-03-11,HOU,0,shot - 14,0,20800962,44.0,3.0
14531,4.0,0.0,2008-09,1.0,Center(C),Goal Area,2009-03-11,HOU,0,0,shot - 4,20800962,20.0,1.0
14532,4.0,0.0,2008-09,1.0,Right Side(R),U,2009-03-11,HOU,0,0,shot - 3,20800962,39.0,1.0
14533,4.0,0.0,2008-09,1.0,Center(C),Mid Range,2009-03-11,HOU,0,shot - 17,0,20800962,36.0,0.0
14534,1.0,0.0,2008-09,1.0,Right Side(R),U,2009-03-12,SAS,0,0,shot - 3,20800966,37.0,9.0
14535,1.0,0.0,2008-09,0.0,Center(C),Goal Line,2009-03-12,SAS,0,0,shot - 3,20800966,28.0,8.0
14536,3.0,0.0,2008-09,1.0,Left Side(L),Mid Range,2009-03-12,SAS,0,0,shot - 3,20800966,29.2,36.64
14539,1.0,0.0,2008-09,1.0,Right Side(R),Mid Range,2009-03-12,SAS,0,0,shot - 3,20800966,35.0,3.0
14540,1.0,0.0,2008-09,0.0,Right Side(R),Mid Range,2009-03-12,SAS,0,0,shot - 3,20800966,29.364,46.64
14541,1.0,0.0,2008-09,0.0,Right Side(R),Goal Line,2009-03-12,SAS,0,shot - 50,0,20800966,33.0,2.0
14542,1.0,0.0,2008-09,0.0,Center(C),Mid Range,2009-03-12,SAS,0,0,shot - 3,20800966,38.0,0.0
14543,1.0,0.0,2008-09,1.0,Right Side Center(RC),Mid Range,2009-03-12,SAS,0,0,shot - 3,20800966,38.4,0.0
14544,2.0,0.0,2008-09,0.0,Right Side Center(RC),Mid Range,2009-03-12,SAS,0,0,shot - 3,20800966,37.0,7.0
14545,2.0,0.0,2008-09,1.0,Right Side(R),Mid Range,2009-03-12,SAS,0,shot - 23,0,20800966,34.0,100.64
14546,2.0,0.0,2008-09,0.0,Center(C),Goal Line,2009-03-12,SAS,0,shot - 38,0,20800966,29.0,86.64
14547,2.0,0.0,2008-09,0.0,Right Side Center(RC),Penalty Spot,2009-03-12,SAS,0,shot - 23,0,20800966,44.0,1.0
14548,2.0,0.0,2008-09,1.0,Center(C),Goal Line,2009-03-12,SAS,0,0,shot - 3,20800966,79.4,1.0
14549,4.0,0.0,2008-09,1.0,Left Side Center(LC),Mid Range,2009-03-12,SAS,0,shot - 39,0,20800966,36.0,77.2
14551,4.0,0.0,2008-09,0.0,Center(C),Goal Line,2009-03-12,SAS,0,shot - 27,0,20800966,41.2,4.0
14552,4.0,0.0,2008-09,0.0,Left Side Center(LC),Mid Range,2009-03-12,SAS,0,shot - 54,0,20800966,38.0,78.2
14553,4.0,0.0,2008-09,1.0,Left Side Center(LC),Penalty Spot,2009-03-12,SAS,0,shot - 21,0,20800966,45.0,1.0
14554,4.0,0.0,2008-09,0.0,Left Side(L),Mid Range,2009-03-12,SAS,0,shot - 36,0,20800966,72.36399999999998,0.0
14555,1.0,0.0,2008-09,0.0,Right Side(R),Mid Range,2009-03-15,DAL,1,shot - 8,0,20800991,74.36399999999998,51.64
14556,1.0,0.0,2008-09,0.0,Right Side(R),Mid Range,2009-03-15,DAL,1,shot - 1,0,20800991,55.7,4.0
14557,1.0,0.0,2008-09,0.0,Right Side(R),Mid Range,2009-03-15,DAL,1,shot - 36,0,20800991,38.0,3.0
14558,1.0,0.0,2008-09,0.0,Left Side Center(LC),Mid Range,2009-03-15,DAL,1,shot - 10,0,20800991,36.0,1.0
14559,2.0,0.0,2008-09,1.0,Left Side Center(LC),Mid Range,2009-03-15,DAL,1,shot - 16,0,20800991,37.0,7.0
14563,2.0,0.0,2008-09,1.0,Right Side(R),Mid Range,2009-03-15,DAL,1,shot - 15,0,20800991,31.0,99.2
14564,3.0,0.0,2008-09,1.0,Center(C),Goal Area,2009-03-15,DAL,1,shot - 10,0,20800991,20.0,9.0
14565,3.0,0.0,2008-09,0.0,Right Side Center(RC),Penalty Spot,2009-03-15,DAL,1,shot - 30,0,20800991,48.0,8.0
14566,3.0,0.0,2008-09,1.0,Center(C),Goal Area,2009-03-15,DAL,1,shot - 4,0,20800991,20.0,5.0
14567,3.0,0.0,2008-09,0.0,Right Side Center(RC),Penalty Spot,2009-03-15,DAL,1,0,shot - 3,20800991,65.86399999999999,73.64
14568,3.0,0.0,2008-09,0.0,Center(C),Goal Area,2009-03-15,DAL,1,shot - 39,0,20800991,20.0,3.0
14569,3.0,0.0,2008-09,1.0,Right Side Center(RC),Mid Range,2009-03-15,DAL,1,0,shot - 3,20800991,37.0,62.2
14570,4.0,0.0,2008-09,0.0,Left Side(L),Mid Range,2009-03-15,DAL,1,shot - 25,0,20800991,38.0,7.0
14571,4.0,0.0,2008-09,1.0,Right Side Center(RC),Penalty Spot,2009-03-15,DAL,1,shot - 21,0,20800991,46.0,42.64
14572,4.0,0.0,2008-09,1.0,Left Side Center(LC),Penalty Spot,2009-03-15,DAL,1,shot - 1,0,20800991,47.0,3.0
14573,4.0,0.0,2008-09,1.0,Right Side Center(RC),Mid Range,2009-03-15,DAL,1,0,shot - 3,20800991,39.0,1.0
14574,4.0,0.0,2008-09,0.0,Right Side Center(RC),Penalty Spot,2009-03-15,DAL,1,0,shot - 3,20800991,49.0,99.2
14576,1.0,0.0,2008-09,1.0,Center(C),Mid Range,2009-03-17,PHI,1,shot - 43,0,20801008,37.0,5.0
14577,1.0,0.0,2008-09,1.0,Left Side Center(LC),Penalty Spot,2009-03-17,PHI,1,0,shot - 3,20801008,30.7,4.0
14578,1.0,0.0,2008-09,0.0,Left Side Center(LC),Penalty Spot,2009-03-17,PHI,1,0,shot - 3,20801008,46.0,0.0
14579,3.0,0.0,2008-09,0.0,Right Side Center(RC),Mid Range,2009-03-17,PHI,1,shot - 11,0,20801008,38.0,11.0
14580,3.0,0.0,2008-09,1.0,Right Side Center(RC),Mid Range,2009-03-17,PHI,1,0,shot - 3,20801008,40.0,10.0
14581,3.0,0.0,2008-09,1.0,Left Side Center(LC),Mid Range,2009-03-17,PHI,1,0,shot - 3,20801008,37.0,9.0
14582,3.0,0.0,2008-09,0.0,Right Side(R),Mid Range,2009-03-17,PHI,1,shot - 25,0,20801008,37.0,16.2
14583,3.0,0.0,2008-09,0.0,Left Side(L),Mid Range,2009-03-17,PHI,1,shot - 53,0,20801008,34.0,6.0
14584,4.0,0.0,2008-09,0.0,Right Side Center(RC),Mid Range,2009-03-17,PHI,1,shot - 18,0,20801008,40.0,9.0
14585,4.0,0.0,2008-09,0.0,Left Side Center(LC),Penalty Spot,2009-03-17,PHI,1,0,shot - 3,20801008,45.0,8.0
14587,4.0,0.0,2008-09,0.0,Right Side Center(RC),Penalty Spot,2009-03-17,PHI,1,0,shot - 3,20801008,46.0,3.0
14588,4.0,0.0,2008-09,0.0,Right Side(R),Mid Range,2009-03-17,PHI,1,shot - 16,0,20801008,41.0,1.0
14589,4.0,0.0,2008-09,1.0,Center(C),Mid Range,2009-03-17,PHI,1,shot - 17,0,20801008,43.0,0.0
14590,1.0,0.0,2008-09,0.0,Left Side(L),Mid Range,2009-03-19,GSW,1,shot - 8,0,20801022,31.0,11.0
14591,1.0,0.0,2008-09,1.0,Left Side Center(LC),Penalty Spot,2009-03-19,GSW,1,0,shot - 3,20801022,44.0,87.64
14593,1.0,0.0,2008-09,1.0,Center(C),Goal Area,2009-03-19,GSW,1,shot - 4,0,20801022,20.0,3.0
14594,1.0,0.0,2008-09,1.0,Center(C),U,2009-03-19,GSW,1,shot - 39,0,20801022,20.0,119.64
14595,1.0,0.0,2008-09,0.0,Left Side Center(LC),Mid Range,2009-03-19,GSW,1,0,shot - 3,20801022,36.0,1.0
14596,2.0,0.0,2008-09,0.0,U,Penalty Spot,2009-03-19,GSW,1,0,shot - 3,20801022,44.0,3.0
14597,2.0,0.0,2008-09,0.0,Left Side Center(LC),Penalty Spot,2009-03-19,GSW,1,shot - 29,0,20801022,44.0,3.0
14598,2.0,0.0,2008-09,1.0,Center(C),Goal Area,2009-03-19,GSW,1,shot - 46,0,20801022,20.0,76.2
14599,2.0,0.0,2008-09,0.0,Center(C),Goal Area,2009-03-19,GSW,1,0,shot - 4,20801022,37.2,1.0
14600,2.0,0.0,2008-09,0.0,Right Side(R),Mid Range,2009-03-19,GSW,1,shot - 40,0,20801022,61.364,93.64
14603,3.0,0.0,2008-09,0.0,Right Side Center(RC),Penalty Spot,2009-03-19,GSW,1,shot - 30,0,20801022,45.0,10.0
14605,3.0,0.0,2008-09,0.0,Right Side Center(RC),Penalty Spot,2009-03-19,GSW,1,0,shot - 3,20801022,69.7,7.0
14607,3.0,0.0,2008-09,1.0,Center(C),U,2009-03-19,GSW,1,0,shot - 4,20801022,48.2,5.0
14608,3.0,0.0,2008-09,1.0,Center(C),Goal Area,2009-03-19,GSW,1,shot - 39,0,20801022,20.0,4.0
14609,3.0,0.0,2008-09,0.0,Left Side(L),Mid Range,2009-03-19,GSW,1,shot - 27,0,20801022,35.0,41.2
14610,3.0,0.0,2008-09,0.0,Center(C),Goal Area,2009-03-19,GSW,1,0,shot - 1,20801022,25.2,1.0
14611,4.0,0.0,2008-09,0.0,Right Side(R),Mid Range,2009-03-19,GSW,1,shot - 52,0,20801022,36.864000000000004,6.0
14612,4.0,0.0,2008-09,0.0,Left Side(L),Mid Range,2009-03-19,GSW,1,shot - 22,0,20801022,33.0,4.0
14614,4.0,0.0,2008-09,0.0,Center(C),Goal Area,2009-03-19,GSW,1,shot - 39,0,20801022,20.0,3.0
14615,1.0,0.0,2008-09,1.0,Left Side(L),Mid Range,2009-03-21,CHI,0,shot - 16,0,20801038,28.0,10.0
14616,1.0,0.0,2008-09,1.0,Right Side(R),Mid Range,2009-03-21,CHI,0,0,shot - 3,20801038,34.0,47.64
14617,1.0,0.0,2008-09,0.0,Right Side(R),Mid Range,2009-03-21,CHI,0,shot - 36,0,20801038,37.0,7.0
14618,1.0,0.0,2008-09,0.0,Right Side Center(RC),Penalty Spot,2009-03-21,CHI,0,shot - 17,0,20801038,46.0,3.0
14619,2.0,0.0,2008-09,1.0,Center(C),Penalty Spot,2009-03-21,CHI,0,shot - 16,0,20801038,45.0,9.0
14620,2.0,0.0,2008-09,0.0,Center(C),Penalty Spot,2009-03-21,CHI,0,0,shot - 3,20801038,45.0,8.0
14621,2.0,0.0,2008-09,0.0,Left Side(L),Mid Range,2009-03-21,CHI,0,0,shot - 3,20801038,37.0,7.0
14622,2.0,0.0,2008-09,1.0,Left Side(L),Mid Range,2009-03-21,CHI,0,0,shot - 3,20801038,33.0,6.0
14623,2.0,0.0,2008-09,0.0,Right Side(R),Mid Range,2009-03-21,CHI,0,shot - 43,0,20801038,36.0,69.64
14624,2.0,0.0,2008-09,1.0,Left Side(L),U,2009-03-21,CHI,0,0,shot - 3,20801038,70.2,2.0
14625,2.0,0.0,2008-09,0.0,Center(C),U,2009-03-21,CHI,0,0,shot - 4,20801038,20.0,0.0
14626,2.0,0.0,2008-09,0.0,Left Side(L),Left Corner,2009-03-21,CHI,0,shot - 21,0,20801038,42.0,0.0
14628,3.0,0.0,2008-09,1.0,Left Side Center(LC),Mid Range,2009-03-21,CHI,0,0,shot - 3,20801038,36.7,8.0
14629,3.0,0.0,2008-09,1.0,Center(C),Goal Area,2009-03-21,CHI,0,shot - 32,0,20801038,20.0,6.0
14630,3.0,0.0,2008-09,0.0,Center(C),Goal Line,2009-03-21,CHI,0,shot - 15,0,20801038,28.0,5.0
14631,3.0,0.0,2008-09,0.0,Left Side Center(LC),Penalty Spot,2009-03-21,CHI,0,0,shot - 3,20801038,33.864000000000004,3.0
14632,3.0,0.0,2008-09,0.0,Center(C),Mid Range,2009-03-21,CHI,0,shot - 36,0,20801038,42.0,2.0
14633,3.0,0.0,2008-09,0.0,Right Side(R),Goal Line,2009-03-21,CHI,0,0,shot - 3,20801038,24.864,114.64
14634,3.0,0.0,2008-09,0.0,Left Side Center(LC),Mid Range,2009-03-21,CHI,0,0,shot - 3,20801038,41.0,0.0
14635,4.0,0.0,2008-09,0.0,Center(C),Goal Line,2009-03-21,CHI,0,0,shot - 3,20801038,22.2,3.0
14636,4.0,0.0,2008-09,1.0,Left Side Center(LC),Penalty Spot,2009-03-21,CHI,0,0,shot - 3,20801038,29.7,3.0
14637,4.0,0.0,2008-09,0.0,Left Side(L),Mid Range,2009-03-21,CHI,0,shot - 14,0,20801038,33.0,2.0
14638,4.0,0.0,2008-09,0.0,Center(C),Goal Area,2009-03-21,CHI,0,0,shot - 4,20801038,20.0,2.0
14639,4.0,0.0,2008-09,1.0,Center(C),U,2009-03-21,CHI,0,shot - 56,0,20801038,20.0,1.0
14640,1.0,0.0,2008-09,0.0,Center(C),Goal Area,2009-03-24,OKC,0,shot - 4,0,20801056,20.0,7.0
14642,1.0,0.0,2008-09,0.0,Center(C),Goal Area,2009-03-24,OKC,0,shot - 10,0,20801056,20.0,5.0
14643,1.0,0.0,2008-09,0.0,Center(C),Goal Line,2009-03-24,OKC,0,shot - 53,0,20801056,32.0,3.0
14644,1.0,0.0,2008-09,0.0,Left Side Center(LC),Penalty Spot,2009-03-24,OKC,0,shot - 29,0,20801056,66.2,3.0
14645,1.0,0.0,2008-09,1.0,Center(C),Goal Area,2009-03-24,OKC,0,shot - 4,0,20801056,20.0,0.0
14646,2.0,1.0,2008-09,0.0,Center(C),Mid Range,2009-03-24,OKC,0,shot - 10,0,20801056,35.0,5.0
14647,2.0,0.0,2008-09,1.0,Center(C),Goal Area,2009-03-24,OKC,0,0,shot - 4,20801056,27.2,114.2
14648,2.0,0.0,2008-09,0.0,Left Side(L),Mid Range,2009-03-24,OKC,0,shot - 53,0,20801056,32.0,3.0
14649,2.0,0.0,2008-09,0.0,Left Side(L),Mid Range,2009-03-24,OKC,0,shot - 50,0,20801056,37.0,109.64
14650,2.0,0.0,2008-09,1.0,Left Side Center(LC),Penalty Spot,2009-03-24,OKC,0,0,shot - 3,20801056,26.4,1.0
14651,2.0,0.0,2008-09,0.0,Center(C),Penalty Spot,2009-03-24,OKC,0,shot - 39,0,20801056,44.0,0.0
14653,3.0,0.0,2008-09,0.0,Center(C),Goal Area,2009-03-24,OKC,0,shot - 39,0,20801056,20.0,8.0
14654,3.0,0.0,2008-09,1.0,Left Side Center(LC),Mid Range,2009-03-24,OKC,0,shot - 41,0,20801056,37.0,8.0
14655,3.0,0.0,2008-09,0.0,Left Side(L),Mid Range,2009-03-24,OKC,0,shot - 9,0,20801056,31.0,7.0
14656,3.0,0.0,2008-09,0.0,Left Side Center(LC),Penalty Spot,2009-03-24,OKC,0,shot - 48,0,20801056,45.0,88.64
14657,3.0,0.0,2008-09,1.0,Center(C),Goal Line,2009-03-24,OKC,0,shot - 15,0,20801056,29.0,4.0
14658,1.0,0.0,2008-09,1.0,Center(C),Goal Area,2009-03-26,DET,0,0,shot - 1,20801070,20.0,104.2
14659,1.0,0.0,2008-09,0.0,Center(C),Goal Area,2009-03-26,DET,0,shot - 39,0,20801070,20.0,4.0
14660,1.0,0.0,2008-09,1.0,Center(C),Goal Area,2009-03-26,DET,0,shot - 39,0,20801070,20.0,3.0
14661,1.0,0.0,2008-09,1.0,Right Side Center(RC),Mid Range,2009-03-26,DET,0,shot - 17,0,20801070,64.36399999999999,91.2
14663,2.0,0.0,2008-09,1.0,Left Side Center(LC),Penalty Spot,2009-03-26,DET,0,0,shot - 3,20801070,30.2,36.64
14664,3.0,0.0,2008-09,0.0,Center(C),Goal Area,2009-03-26,DET,0,shot - 39,0,20801070,20.0,4.0
14666,2.0,0.0,2008-09,1.0,Center(C),Goal Area,2009-03-26,DET,0,shot - 39,0,20801070,20.0,3.0
14667,3.0,0.0,2008-09,0.0,Left Side(L),Mid Range,2009-03-26,DET,0,0,shot - 3,20801070,34.0,10.0
14668,3.0,0.0,2008-09,1.0,Left Side(L),Mid Range,2009-03-26,DET,0,0,shot - 3,20801070,34.0,9.0
14669,3.0,0.0,2008-09,1.0,U,Goal Area,2009-03-26,DET,0,shot - 39,0,20801070,20.0,6.0
14670,3.0,0.0,2008-09,0.0,U,Mid Range,2009-03-26,DET,0,0,shot - 3,20801070,34.0,2.0
14671,3.0,0.0,2008-09,0.0,Right Side(R),Right Corner,2009-03-26,DET,0,0,shot - 3,20801070,44.0,41.64
14672,4.0,0.0,2008-09,1.0,Center(C),Goal Area,2009-03-26,DET,0,shot - 4,0,20801070,20.0,6.0
14674,4.0,0.0,2008-09,0.0,Right Side(R),Right Corner,2009-03-26,DET,0,shot - 3,0,20801070,44.0,3.0
14676,1.0,0.0,2008-09,0.0,Right Side(R),Mid Range,2009-03-27,NJN,0,0,shot - 3,20801078,33.0,10.0
14677,1.0,0.0,2008-09,0.0,Left Side Center(LC),Mid Range,2009-03-27,NJN,0,shot - 16,0,20801078,37.0,76.64
14678,1.0,0.0,2008-09,1.0,Center(C),Goal Area,2009-03-27,NJN,0,0,shot - 4,20801078,20.0,7.0
14680,2.0,0.0,2008-09,0.0,Right Side Center(RC),Penalty Spot,2009-03-27,NJN,0,0,shot - 3,20801078,44.0,5.0
14681,2.0,0.0,2008-09,0.0,Right Side(R),Mid Range,2009-03-27,NJN,0,0,shot - 3,20801078,36.0,5.0
14682,2.0,0.0,2008-09,0.0,Right Side(R),Goal Line,2009-03-27,NJN,0,0,shot - 3,20801078,29.0,4.0
14684,3.0,0.0,2008-09,0.0,Center(C),Goal Line,2009-03-27,NJN,0,shot - 51,0,20801078,27.0,21.2
14685,3.0,0.0,2008-09,1.0,Left Side(L),Goal Line,2009-03-27,NJN,0,shot - 52,0,20801078,28.0,7.0
14687,3.0,0.0,2008-09,1.0,Center(C),Penalty Spot,2009-03-27,NJN,0,0,shot - 3,20801078,45.0,4.0
14688,3.0,0.0,2008-09,1.0,Right Side Center(RC),Penalty Spot,2009-03-27,NJN,0,0,shot - 3,20801078,46.0,2.0
14689,3.0,0.0,2008-09,0.0,Right Side Center(RC),Penalty Spot,2009-03-27,NJN,0,0,shot - 3,20801078,49.864,2.0
14690,3.0,0.0,2008-09,0.0,Left Side(L),Mid Range,2009-03-27,NJN,0,shot - 2,0,20801078,32.0,1.0
14691,4.0,0.0,2008-09,0.0,Center(C),U,2009-03-27,NJN,0,shot - 4,0,20801078,57.4,10.0
14692,4.0,0.0,2008-09,0.0,U,Penalty Spot,2009-03-27,NJN,0,0,shot - 3,20801078,71.7,8.0
14693,4.0,0.0,2008-09,0.0,Right Side Center(RC),Mid Range,2009-03-27,NJN,0,shot - 36,0,20801078,42.0,3.0
14694,4.0,0.0,2008-09,0.0,Right Side Center(RC),Mid Range,2009-03-27,NJN,0,0,shot - 3,20801078,37.0,1.0
14696,1.0,0.0,2008-09,1.0,Center(C),Goal Area,2009-03-29,ATL,0,shot - 32,0,20801092,20.0,8.0
14697,1.0,0.0,2008-09,0.0,Right Side(R),Mid Range,2009-03-29,ATL,0,shot - 38,0,20801092,55.7,6.0
14698,2.0,0.0,2008-09,0.0,Left Side Center(LC),U,2009-03-29,ATL,0,0,shot - 3,20801092,39.0,4.0
14699,2.0,0.0,2008-09,1.0,Left Side Center(LC),Mid Range,2009-03-29,ATL,0,0,shot - 3,20801092,38.0,2.0
14700,2.0,0.0,2008-09,0.0,Center(C),Goal Line,2009-03-29,ATL,0,0,shot - 3,20801092,27.0,1.0
14701,2.0,0.0,2008-09,1.0,Left Side Center(LC),Penalty Spot,2009-03-29,ATL,0,shot - 46,0,20801092,44.0,0.0
14702,3.0,0.0,2008-09,0.0,Right Side Center(RC),Penalty Spot,2009-03-29,ATL,0,0,shot - 3,20801092,48.0,43.64
14703,3.0,0.0,2008-09,0.0,Left Side(L),Mid Range,2009-03-29,ATL,0,shot - 15,0,20801092,33.0,9.0
14704,3.0,0.0,2008-09,1.0,Center(C),Goal Area,2009-03-29,ATL,0,shot - 2,0,20801092,20.0,8.0
14706,3.0,0.0,2008-09,0.0,Center(C),Mid Range,2009-03-29,ATL,0,shot - 51,0,20801092,41.0,4.0
14707,3.0,0.0,2008-09,0.0,Left Side Center(LC),Mid Range,2009-03-29,ATL,0,0,shot - 3,20801092,37.0,3.0
14711,4.0,0.0,2008-09,1.0,Center(C),Goal Area,2009-03-29,ATL,0,0,shot - 4,20801092,21.0,117.64
14712,4.0,0.0,2008-09,0.0,Right Side Center(RC),Penalty Spot,2009-03-29,ATL,0,0,shot - 3,20801092,46.0,4.0
14713,4.0,0.0,2008-09,0.0,Right Side Center(RC),Penalty Spot,2009-03-29,ATL,0,0,shot - 3,20801092,47.0,3.0
14714,1.0,0.0,2008-09,1.0,Right Side Center(RC),Mid Range,2009-03-31,CHA,0,shot - 46,0,20801104,38.0,11.0
14716,1.0,0.0,2008-09,0.0,Center(C),Goal Area,2009-03-31,CHA,0,shot - 39,0,20801104,20.0,41.64
14718,1.0,0.0,2008-09,0.0,Right Side Center(RC),Mid Range,2009-03-31,CHA,0,shot - 5,0,20801104,38.0,6.0
14719,1.0,0.0,2008-09,1.0,Left Side(L),Mid Range,2009-03-31,CHA,0,0,shot - 3,20801104,35.0,39.64
14720,1.0,0.0,2008-09,0.0,Left Side(L),Mid Range,2009-03-31,CHA,0,0,shot - 3,20801104,29.0,4.0
14721,1.0,0.0,2008-09,1.0,Right Side(R),Mid Range,2009-03-31,CHA,0,shot - 8,0,20801104,36.7,2.0
14722,1.0,0.0,2008-09,0.0,Right Side Center(RC),Mid Range,2009-03-31,CHA,0,0,shot - 3,20801104,52.2,15.2
14724,2.0,0.0,2008-09,0.0,Center(C),Mid Range,2009-03-31,CHA,0,0,shot - 3,20801104,40.0,5.0
14726,2.0,0.0,2008-09,0.0,Right Side Center(RC),Penalty Spot,2009-03-31,CHA,0,shot - 35,0,20801104,46.0,2.0
14729,3.0,0.0,2008-09,0.0,Center(C),Goal Line,2009-03-31,CHA,0,shot - 17,0,20801104,26.0,10.0
14730,3.0,0.0,2008-09,1.0,Center(C),Mid Range,2009-03-31,CHA,0,0,shot - 3,20801104,37.0,6.0
14731,3.0,0.0,2008-09,1.0,Left Side Center(LC),Penalty Spot,2009-03-31,CHA,0,shot - 14,0,20801104,47.0,5.0
14732,3.0,0.0,2008-09,1.0,Left Side Center(LC),Penalty Spot,2009-03-31,CHA,0,0,shot - 3,20801104,45.0,4.0
14734,3.0,0.0,2008-09,0.0,Right Side(R),Goal Line,2009-03-31,CHA,0,shot - 43,0,20801104,28.0,1.0
14736,4.0,0.0,2008-09,1.0,Left Side(L),Mid Range,2009-03-31,CHA,0,shot - 15,0,20801104,31.0,7.0
14737,4.0,0.0,2008-09,0.0,Center(C),Goal Area,2009-03-31,CHA,0,shot - 39,0,20801104,62.2,17.0
14738,4.0,0.0,2008-09,1.0,Center(C),Goal Area,2009-03-31,CHA,0,shot - 4,0,20801104,20.0,5.0
14739,4.0,0.0,2008-09,0.0,Left Side Center(LC),Penalty Spot,2009-03-31,CHA,0,shot - 15,0,20801104,45.0,108.64
14740,4.0,0.0,2008-09,0.0,Center(C),Penalty Spot,2009-03-31,CHA,0,0,shot - 3,20801104,44.0,1.0
14741,4.0,0.0,2008-09,1.0,Right Side Center(RC),U,2009-03-31,CHA,0,0,shot - 3,20801104,37.0,1.0
14742,1.0,0.0,2008-09,1.0,Center(C),Goal Area,2009-04-01,MIL,0,0,shot - 4,20801117,20.0,10.0
14744,1.0,0.0,2008-09,1.0,Center(C),Goal Area,2009-04-01,MIL,0,0,shot - 4,20801117,20.0,4.0
14745,2.0,0.0,2008-09,1.0,Right Side Center(RC),Penalty Spot,2009-04-01,MIL,0,shot - 36,0,20801117,73.36399999999998,5.0
14747,2.0,0.0,2008-09,1.0,Left Side Center(LC),Mid Range,2009-04-01,MIL,0,shot - 44,0,20801117,37.0,3.0
14748,2.0,0.0,2008-09,1.0,Center(C),Goal Area,2009-04-01,MIL,0,shot - 39,0,20801117,20.0,1.0
14749,3.0,0.0,2008-09,0.0,Left Side Center(LC),Mid Range,2009-04-01,MIL,0,0,shot - 3,20801117,31.2,9.0
14750,3.0,0.0,2008-09,0.0,Left Side(L),Mid Range,2009-04-01,MIL,0,shot - 36,0,20801117,28.0,7.0
14751,3.0,0.0,2008-09,0.0,Right Side(R),Goal Line,2009-04-01,MIL,0,shot - 18,0,20801117,42.364,4.0
14753,4.0,0.0,2008-09,0.0,Center(C),Goal Area,2009-04-01,MIL,0,shot - 39,0,20801117,20.0,21.64
14754,4.0,0.0,2008-09,0.0,Left Side(L),Mid Range,2009-04-01,MIL,0,shot - 26,0,20801117,30.0,7.0
14755,4.0,0.0,2008-09,1.0,Center(C),Goal Area,2009-04-01,MIL,0,0,shot - 4,20801117,20.0,7.0
14756,4.0,0.0,2008-09,1.0,Center(C),Goal Area,2009-04-01,MIL,0,shot - 39,0,20801117,43.7,3.0
14758,4.0,0.0,2008-09,0.0,Right Side(R),Right Corner,2009-04-01,MIL,0,shot - 53,0,20801117,42.0,1.0
14760,4.0,0.0,2008-09,0.0,Left Side Center(LC),Mid Range,2009-04-01,MIL,0,shot - 6,0,20801117,40.0,0.0
14761,1.0,0.0,2008-09,0.0,Center(C),U,2009-04-03,HOU,1,0,shot - 4,20801134,20.0,9.0
14764,2.0,0.0,2008-09,0.0,Center(C),Goal Area,2009-04-03,HOU,1,shot - 4,0,20801134,20.0,7.0
14765,3.0,0.0,2008-09,1.0,Right Side Center(RC),Penalty Spot,2009-04-03,HOU,1,0,shot - 3,20801134,57.7,2.0
14766,2.0,0.0,2008-09,1.0,Center(C),Goal Line,2009-04-03,HOU,1,shot - 43,0,20801134,30.0,0.0
14767,3.0,0.0,2008-09,1.0,Center(C),Goal Area,2009-04-03,HOU,1,shot - 3,0,20801134,20.0,6.0
14768,3.0,0.0,2008-09,0.0,Left Side Center(LC),Penalty Spot,2009-04-03,HOU,1,0,shot - 3,20801134,48.0,4.0
14769,4.0,0.0,2008-09,1.0,Left Side(L),U,2009-04-03,HOU,1,0,shot - 3,20801134,38.0,6.0
14770,4.0,0.0,2008-09,1.0,Left Side Center(LC),Penalty Spot,2009-04-03,HOU,1,0,shot - 3,20801134,45.0,4.0
14771,4.0,0.0,2008-09,1.0,Left Side Center(LC),Penalty Spot,2009-04-03,HOU,1,shot - 17,0,20801134,45.0,3.0
14772,1.0,0.0,2008-09,0.0,Left Side(L),Mid Range,2009-04-05,LAC,1,shot - 56,0,20801152,34.0,50.64
